Tweet Id,Text,Username,followers,listedcount,retweeted
1371598216085508099,1st step to solving a problem is acknowledging it exists.I’m disgusted to see such overt acts of racism in our city; even worse is knowing that this hate crime reveals the thousands (conservative estimate) of underlying biases/acts that go unchecked every day here. #StopAsianHate https://t.co/BJmqW3F0oi,MKbooksit,96,0,
1371594164224229379,"Grateful for all my #YeunBuns, but let’s keep calling out the disgusting anti-Asian racism that continues to hurt our elders and attack our communities. 

Call out hate crimes. Support local Asian orgs. Protect each other. Donate below. #StopAsianHate https://t.co/S6mr8asIoh",its_willyu,32253,189,
1371592709769723906,".@voguemagazine &amp; @TeenVogue are complete trash! Anna Wintour has shown she doesn't value Asian-Americans by refusing to fire racist, homophobic @alexi. If Alexi McCammond wasn't Black, she'd have been fired already &amp; canceled. #VogueSucks #StopAsianHate
https://t.co/2lwU82XYKa",ChitownJewrean,1836,13,
1371592467808727048,This might be the first nba player that supported #stopasianhate and it ain’t even a dude 🧐 https://t.co/dNjsb2uqpi,rixkinguyen,106,0,
1371592357527875586,"Its okay if media makes tons of money.. but if they make it by fueling hate and division, they should be banned from doing so.

#FreeBritney #TuckerHatesWomen #StopAsianHate",gtiwari333,43,0,
1371591236331700224,"Sing up!!! Tomorrow 5 pm we will have candid conversation about anti-Asian racism. Hate crimes are at an all time high (and many go unreported), and it is way overdue that we do something about it as a nation. #StopAsianHate #StopAAPIHate #comms #prsa #diversity #inclusion #dei https://t.co/VnSzBaIbaw",andreagils,1446,83,
1371590842880643072,"We condemn the hate crimes and discrimination towards Asian Americans and Pacific Islanders. We reject bigotry, hatred, and racism in all forms, and we stand in solidarity with the AAPI community. #StopAsianHate https://t.co/aNcQB8GoHP",Indiegogo,324289,4281,
1371589195056119809,@oaklandpoliceca Have you caught this guy yet? His license plate and the distinct signage on back of his van are very clearly displayed in this video. #StopAsianHate #StopAAPIHate https://t.co/o9oSHdsY6B,lunchticketfilm,564,10,
1371589060771319809,When you have a moment please read this thread by @jfwong and his work with @earncheese to support the AAPI community. #StopAsianHateCrimes #StopAsianHate https://t.co/TI6F3iEuhG,TitanForgeTina,27346,77,
1371588583497330691,"@FLOTUS 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588564811661314,"@FLOTUS 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588532125466624,"@VP 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588506439532548,"@VP 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588469462536192,"@POTUS 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588449862553601,"@POTUS 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588386239172614,"@SenWarren @DebHaalandNM @Interior 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588322024423424,"Getting the ANGL Safety App is the best move you can make to stay safe!Stop police brutality.

#MondayMotivation #BlackLivesMatter #StopAsianHate #RIPSarahEverard #health #GenX #Netflix #PoliceBrutality #SarahEverard @AAPolicyForum @TheAmandaGorman @LynchHistoryDoc @benandjerrys https://t.co/twefHPdcVs",ANGLApp1,34,0,
1371588266252718083,"@politicony 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588210925649922,"@NYSenate @AndreaSCousins 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588171838992388,"@NYSenate 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588079484604419,"@NYGovCuomo 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371588067694350337,"“Go back to f****** communist China you b****!” - Victim was born in Korea, her husband was born in California. This is the definition of stupidity and hate. H/T @Syissle 🎥 @JoshHartmann #StopAsianHate #StopAsianHateCrimes https://t.co/I7Rl1mi1zz",CeFaanKim,31783,296,
1371588024841211911,"@HarveyforNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371587946009264129,"@NYGovCuomo 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371587875863674881,"@LegalAidNYC 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371587809228783617,"@ShaunAbreu @housingrightsNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371587726487793666,@BrianKavanaghNY @housingrightsNY @LegalAidNYC 👏OPEN COURTS AND RENT RELIEF NOW👏 Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr,ariannyspice,101,0,
1371587435264581634,#StopAsianHate https://t.co/yLcN0MljMj,ReggieWatkinsJr,4869,51,
1371587413043146752,"tomorrow @3AForg @AdCouncil and leaders from other industries/communities will chat with me on how we go forward in the middle of #StopAsianHate.

Join us please. 

https://t.co/uO7jmYck1p https://t.co/4zdE8RhprD",toda,6424,175,
1371587050835570688,"To everyone spreading awareness about hate crimes and other atrocious incidents, please include action items as well when possible. Resources to share, fundraisers we can donate to, petitions we can sign, and officials we can contact. Thank you! #StopAsianHate #PROTECTASIANLIVES",stopaahate,27,0,
1371586911630888962,"Well at least oriental was not used. All you guys need to do better. 

Of course #StopAsianHate https://t.co/ooh5HpZ0UD",MsAmandaJayne,1777,55,
1371586323358871557,"#StopAsianHate #Scotland #COVID19 

https://t.co/9bNesfMBeo",Es_Miyake,326,6,
1371585534317969409,#BambooCeiling #StopAsianHate https://t.co/7rqMT0QMIl,Equill,3134,100,
1371585471726252032,#HateCrime #StopAsianHate https://t.co/vDkWUeBJJi,celadon2020,405,2,
1371584730613882883,#StopAsianHate https://t.co/PXwF2Z3l2P,MsRosalieWong,199,0,
1371584330410131458,"@BenKallos @NYCAnalytics @BetaNYC @DataXDesign 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371584260298129408,"@NYPD112Pct @CMKoslowitz 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371584081562107908,"@Grace4NY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371584001027227652,"@Grace4NY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583963643412482,"@PaulVallone 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583928390332418,"@JimmyVanBramer @GayCityNews 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583882542383104,"@NYCComptroller @ABetterBalance 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583845397585920,"@NYCComptroller 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583838648893440,#RepresentationMatters #alwayshope #racismkills #stophate #stopasianhate https://t.co/EJ1ktx9C0g,Happyache,249,6,
1371583810081538052,"@NYCMayor 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583748131667975,"Whether students return to the classroom or not, CLF curriculum will be accessible to everyone. CLF classrooms are safe &amp; compassionate places, which is essential as racism toward Asian communities intensifies because of the pandemic. #StopAsianHate https://t.co/whjLJDUUC7",CLF_Empowers,25,1,
1371583744658829318,"@NYCSpeakerCoJo 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583600269877249,"@joelmsiegel @MHerzenberg @NY1 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583480975536133,"@AndreaSCousins 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583461077573632,"URGENT: don't stop calling, tweeting, &amp; emailing to #GroundThePlane to #StopAsianHate! 33 Vietnamese community members are being deported in the midst of a pandemic. This VIOLATES law prohibiting deportation of pre-1995 refugees. #BringHieuHome Join: https://t.co/vJJsxHuscS https://t.co/0dPQP9NJh8",Asians4BlkLives,7936,100,
1371583432640364547,"@ShelleyBMayer 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583400583303171,"@ShelleyBMayer @UFT @cassieprugh @LiuNewYork @Benedetto4NY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583351396634640,"@AndreaSCousins @ShelleyBMayer 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583288150794242,"@DemondLMeeks @JeremyCooneyROC 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583210077949965,"@SenatorBiaggi @AMYuhLineNiou @yuhline 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583102603161601,"@mkink @JabariBrisport 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371583063512260617,"@MMitaynes 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582989797359626,"@MMitaynes @marcelaforny @SalazarSenate @rontkim @votejgr 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582941785100295,"@marcelaforny @phara4assembly @JabariBrisport 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582886579699718,"@scottmstringer @JamaalBowmanNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582701573181440,"@NYNOW_PBS @NYS_AM @EdwardRa19 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582663212068864,"@NYSA_Majority 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582636473344002,"@CarlHeastie @NYSA_Majority 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582604269477888,"@EmilyAssembly @NYSA_Majority 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582588389892096,@jfwong Thanks Jimmy. Count me in! 🙌🏾 #StopAsianHate,aRTShrian,2499,57,
1371582524531601409,"@blakezeff 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582472505466885,Please check out this important thread by @jfwong and his work with @earncheese to support AAPI community. #StopAsianHate https://t.co/FxKKz0VaJp,aRTShrian,2499,57,
1371582437696884746,"@DavidWeprin 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582409809014786,"@AmyPaulin 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582370630021124,"@GeorgeTakei 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582319987855362,#StopAsianHate: Indiegogo Stands Against AAPI Hate Crimes and Discrimination  https://t.co/ucNj1v7yaY,CFSharing,9910,68,
1371582257954185223,"@maggieNYT 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582181626294272,"@SallyGold @Dianne4NYC @mayawiley @scottmstringer 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582109375160320,"@RepJeffries 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582083718647812,"@JuliaCarmel__ 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371582079645982720,"Since the start of the pandemic we've all witnessed a heartbreaking surge in violence against Asian Americans across the U.S., and we can no longer stand in silence. We all need to unite and rise above racism, and remind ourselves that we're all in this together. #StopAsianHate https://t.co/XgPmUGepdR",BLVKEliquid,1027,1,
1371581981478289418,"@JamaalBowmanNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581928139292674,"@NYSA_Majority @nily 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581881473499141,"@CarlinaRivera 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581859944144897,"@JamaalBowmanNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581824196079619,"@NYGovCuomo 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581766666948609,"@AndrewYang 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581721917980677,"@NYCAIC @CatalinaCruzNY @JeffreyDinowitz @CarlHeastie @AndreaSCousins @TheRealLatriceW @NNickPerry @PatriciaFahy109 @AndrewHevesi @JGPretlow @CharlesLavineNY 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581667127795720,"@CMDebiRose @JumaaneWilliams @EmpireOutlets @nycpa @SIUHOSPITAL @NYCHealthSystem 👏OPEN COURTS AND RENT RELIEF NOW👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581497052962821,"@SenWarren 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581458792517632,"@PiSanchezNYC @CatalinaCruzNY @JustinBrannan 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581413007491073,"@JustinBrannan @CatalinaCruzNY @PiSanchezNYC 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581296145760259,"@MarkLevineNYC @KeithPowersNYC 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581240680275970,"@CarlinaRivera 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371581153988247553,"@themaxburns @yuhline 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
1371580283976364037,"@NYCMayor 👏 OPEN COURTS NOW 👏 
Small homeowners have shouldered the entire burden of an unconstitutional policy that protects tenants from consequences.  #stopasianhate #cancelpropertytax #cancelpropertytax #cancelmortgage #cancelmortgage #rentrelief https://t.co/da3BrzFHMr",ariannyspice,101,0,
